text,date,user.username
"The May construction #PMIs revealed that growth in the #UKconstruction sector gained momentum last month, with rising workloads prompting renewed expansions in purchasing activity and #employment https://bit.ly/3VuaLNW","Jun 6, 2024 · 11:05 AM UTC",@PBC_Today
"#ICYMI: Many contracting professionals believe that being covered under a client’s insurance policy provides complete protection. However, this assumption can be misleading and risky, @CWIB_LTD explains  https://bit.ly/3Vbwwlr","Jun 6, 2024 · 11:02 AM UTC",@PBC_Today
"#icymi Phase one of the steel works has now commenced on the North Stand, part of the £300m refurbishment on Manchester City’s #EtihadStadium https://bit.ly/4bOJRG1 @JohnSiskandSon","Jun 6, 2024 · 10:33 AM UTC",@PBC_Today
"#icymi Although the #generalelection  was known to be happening this year, Rishi Sunak took the UK by surprise  by setting a date for the 4th July https://bit.ly/3R1nSnd #GeneralElection4thJuly","Jun 6, 2024 · 9:46 AM UTC",@PBC_Today
"#icymi 1.5m #constructionworkers in the UK have worked in a dangerous environment whilst suffering from poor #mentalhealth, with nearly 700,000 suffering injuries because of it https://bit.ly/3ywGSnc","Jun 6, 2024 · 9:14 AM UTC",@PBC_Today
A new tool released by the BCIS is able to measure and report on whole life costs and whole life #carbonemissions at the same time  #Energy https://bit.ly/3RgnzF4,"Jun 6, 2024 · 9:06 AM UTC",@PBC_Today
"Aside from dampening our spirits, the past winter has proved to be one of the wettest on record and will have reminded construction industry specifiers of the protection that render finishes can offer against driving rain https://bit.ly/44wpeMp @MarmoxUK","Jun 6, 2024 · 8:59 AM UTC",@PBC_Today
"Dean Fazackerley, head of technical procurement at public sector framework provider @LHCprocurement  Group (LHC), reflects on the key takeaways in the development of its latest #energyefficiency framework, #Decarbonisation & #Retrofit (N9) https://bit.ly/3UvAsw5","Jun 6, 2024 · 8:52 AM UTC",@PBC_Today
"Innovation in technology, #AI, materials and manufacturing processes will be essential to the transition of the #cement and #concrete industry towards a #netzero future, writes @theGCCA chief executive Thomas Guillot  https://bit.ly/3wUoF2n","Jun 6, 2024 · 8:17 AM UTC",@PBC_Today
".@UKBIMFramework, the overarching approach to implementing information management using #BIM in the #UK, has been revamped  Click the link below to read more ⬇  https://bit.ly/4bJ1xTR","Jun 5, 2024 · 2:40 PM UTC",@PBC_Today
"#ICYMI: The use of AI in construction is set to revolutionise the industry, but it won’t be taking over your job, says Anthony Watson, pre-construction manager at @InsideOBrien https://bit.ly/4dRF6gx","Jun 5, 2024 · 1:58 PM UTC",@PBC_Today
text,date,user.username
Bridging the gap: Ibstock encourages more young people to consider career in construction https://ow.ly/zvzn50SgRx6 #construction #apprentices #apprenticeships #Ibstock,"Jun 12, 2024 · 11:48 AM UTC",@UKConstructionm
#Construction activity rises at fastest pace in two years during May https://ow.ly/tRC650Sf9L3 #business #pmi #activity,"Jun 11, 2024 · 9:09 AM UTC",@UKConstructionm
Major changes to the Building Safety Act: What to look out for https://ow.ly/tXXI50Sbupv #construction #buildingsafety #safetyact #Pexhurst #Grenfell,"Jun 7, 2024 · 8:15 AM UTC",@UKConstructionm
Ground-breaking for new Single Living Accommodation at Royal Military Academy Sandhurst https://ow.ly/Si6K50S9mbZ #sandhurst #militaryaccommodation #SLA #construction,"Jun 5, 2024 · 9:43 AM UTC",@UKConstructionm
How the Liverpool Waters Project is transforming the city Read more:  https://ow.ly/RXX050S8f3v #peel #Livepool #LiverpoolWaters #rejuvenation #regeneration,"Jun 4, 2024 · 3:02 PM UTC",@UKConstructionm
"#Construction is a #cashflow-critical industry, and that’s the primary reason why #Invoice #Finance, a way of releasing the value of unpaid invoices, works so well. Find out more:  https://ow.ly/8QQI50S8eTu","Jun 4, 2024 · 10:40 AM UTC",@UKConstructionm
#COWI has been awarded a design contract by #NetworkRail for a section of the #Transpennine Route Upgrade (TRU) scheme between Stalybridge and Huddersfield. https://ow.ly/r6Wr50RJwIm #construction #infrastructure,"May 17, 2024 · 9:48 AM UTC",@UKConstructionm
"The Building Safety Act will bring about changes to culture on a scale never seen before, according to the CEO of Local Authority Building Control #LABC in England and Wales. Read More: https://ow.ly/A7CX50RFocR #buildingsafety #safetyact #construction","May 14, 2024 · 9:13 AM UTC",@UKConstructionm
"Troy Kraemer,  Drive System Design @DSD delves into the importance of #electrification within the off-highway sector and how these unique #vehicles can be adapted for electrification. Read more: https://www.ukconstructionmedia.co.uk/features/the-drive-towards-electrifying-the-off-highway-sector/ #construction #constructionvehicles #plant #EV","May 10, 2024 · 8:53 AM UTC",@UKConstructionm
The Government Property Agency #GPA has signed #Kier as its initial delivery partner to create a new state-of-the-art hub at the #Darlington Economic Campus. Read more: https://www.ukconstructionmedia.co.uk/news/kier-to-design-new-government-hub-at-darlington/ #publicsector #governmentestate,"May 9, 2024 · 8:02 AM UTC",@UKConstructionm
"More than a third of #construction firms are concerned they won’t be able to trade into 2025, according to a new report from business advisory firm FRP.   Read more: https://www.ukconstructionmedia.co.uk/news/third-of-construction-firms-surveyed-worry-they-wont-last-the-year/ #bust #business #tax #economy","May 8, 2024 · 11:35 AM UTC",@UKConstructionm
"#Mitie Care & Custody has been awarded the contract to operate #HMPMillsike, the UK’s first all-electric prison that will provide around 1,500 places. https://ow.ly/ksAX50RyjpK #sustainability #electric #prison","May 7, 2024 · 11:02 AM UTC",@UKConstructionm
"National framework provider @Pagabo has announced the 56 suppliers appointed to its brand-new £1.6Bn Decarbonisation Solutions Framework, including Morgan Sindall, Kier and Willmott Dixon. https://ow.ly/uQTu50RvqO7","May 3, 2024 · 7:37 AM UTC",@UKConstructionm
"A new report by the Association for Project Management (APM), has found the #construction sector of the project management profession has grown by over 20% in five years to contribute £33Bn of GVA to the UK economy. https://ow.ly/AiTN50Ruqvh","May 2, 2024 · 8:00 AM UTC",@UKConstructionm
Biodiversity Net Gain - How developers can grow a successful strategy Read more:  https://ow.ly/F73L50RteSR #biodiversity #BNG #Developers #construction,"May 1, 2024 · 9:25 AM UTC",@UKConstructionm
"Rethinking sustainable construction: a future forged in timber Article from Mila Duncheva, Business Development Manager @StoraEnso Read more: https://ow.ly/TFuA50RoP9I","Apr 26, 2024 · 9:30 AM UTC",@UKConstructionm
#Construction #innovation experts at Leeds Beckett University have partnered with #Yorkshire’s largest public sector #procurement framework organisation to drive innovation and boost opportunities for small businesses in the region Read more: https://www.ukconstructionmedia.co.uk/news/leeds-beckett-university-collaboration-to-drive-innovation-in-construction-industry/,"Apr 25, 2024 · 8:29 AM UTC",@UKConstructionm
"#BalfourBeatty has confirmed that it has been awarded a contract to construct the new £209M #HMPHighland in #Inverness, Scotland, on behalf of the Scottish #Prison Service. https://ow.ly/hFUW50RmTa7 #netzero # supplychain","Apr 24, 2024 · 8:02 AM UTC",@UKConstructionm
The Office for National Statistics has published estimates of #construction output for February 2024. https://ow.ly/nk9J50Rm15M #ONS #constructionoutput,"Apr 23, 2024 · 10:56 AM UTC",@UKConstructionm
"#SMEs neglect #cybersecurity, making them easy targets for a wide range of attacks, including #phishing and #ransomware. #Hackers, some with basic technical skills, capitalize on these weaknesses. Read more: https://ow.ly/4puZ50RjChc","Apr 19, 2024 · 8:30 AM UTC",@UKConstructionm
"Yorkshire-based construction firm, #I&G, part of the wider #SewellGroup, has been appointed by #Leeds Teaching Hospitals NHS Trust to build the new #RobBurrow Centre for Motor Neurone Disease in Leeds; the first of its kind in the UK. https://ow.ly/7GhE50RiNxT #MND","Apr 18, 2024 · 8:53 AM UTC",@UKConstructionm
How AI technology is making the construction sector safer Read more: https://www.ukconstructionmedia.co.uk/features/how-ai-technology-is-making-the-construction-sector-safer/,"Apr 8, 2024 · 9:10 AM UTC",@UKConstructionm
The #IPA has published a new framework which sets out how #AI will be harnessed to boost productivity in public project delivery. Read more: https://www.ukconstructionmedia.co.uk/news/power-of-ai-to-boost-project-delivery/ #infrastructure #publicsector #tech #innovation #artificialintelligence,"Apr 3, 2024 · 12:17 PM UTC",@UKConstructionm
"Plans to transform part of the #EastLincolnshire coast have taken an important step forward, following unilateral approval of the 336-acre sustainable urban extension scheme in #Skegness. Read more: https://www.ukconstructionmedia.co.uk/news/lincolnshire-gateway-approved/ #construction #commercial #redevelopment","Apr 2, 2024 · 8:05 AM UTC",@UKConstructionm
An #undergroundmapping startup has brought in more than £82m from its latest funding round to help bring #artificialintelligence to the UK #infrastructure industry. Read more: https://ow.ly/VruY50QYsiE #Exodigo,"Mar 21, 2024 · 9:03 AM UTC",@UKConstructionm
The #A66 Northern #TransPennine Project application has been granted development consent by the Secretary of State for Transport. Read more: https://www.ukconstructionmedia.co.uk/news/a66-northern-trans-pennine-project-go-ahead/ #infrastructure #levellingup #North,"Mar 19, 2024 · 9:00 AM UTC",@UKConstructionm
"In this article, Kingsley Clark, discusses some of the top technological safety interventions to ensure contractors are staying ahead of the game in the new #BuildingSafetyAct era. Read more: https://www.ukconstructionmedia.co.uk/features/revolutionising-construction-safety-the-impact-of-technology/ #healthandsafety #construction","Mar 15, 2024 · 9:02 AM UTC",@UKConstructionm
New report outlines #highways and #transportation sector #employment trends Read more:  https://www.ukconstructionmedia.co.uk/news/new-report-outlines-highways-and-transportation-sector-employment-trends/ #infrastructue,"Mar 14, 2024 · 11:55 AM UTC",@UKConstructionm
"#Yorkshire-based restoration firm, Henley Restoration and Remedials, has won the contract to complete crucial #restoration work on what is the oldest bank in the UK, The #Roundhouse in Evesham, #Worcestershire. Read more: https://www.ukconstructionmedia.co.uk/news/restoration-work-on-oldest-bank-in-uk/","Mar 13, 2024 · 10:24 AM UTC",@UKConstructionm
£208M investment in the North to transform towns and cities. Read more: https://ow.ly/HwCC50QR1ca #levellingup #Blackpool #North #Liverpool #BlackburnwithDarwen,"Mar 12, 2024 · 10:48 AM UTC",@UKConstructionm
"Millions of people will benefit from more frequent #rail services from central #Birmingham and upgraded stations as work is set to begin on the #MidlandsRailHub, after ministers provided an initial £123M funding injection. Read more: https://ow.ly/Zvfi50QOuzP","Mar 8, 2024 · 9:46 AM UTC",@UKConstructionm
Almost £20M from the Levelling Up Fund will give the former Bridgwater Hospital a new lease of life. Read more: https://ow.ly/PT6C50QNshb #levellingup #hospitals #construction,"Mar 7, 2024 · 12:03 PM UTC",@UKConstructionm
"Millions of people in the #North and the #Midlands will benefit from better #publictransport, reduced congestion and upgraded local #bus and #trainstations thanks to the new £4.7Bn Local Transport Fund. Read more: https://www.ukconstructionmedia.co.uk/news/4-7bn-to-transform-transport-across-the-north-and-midlands/ #LocalTransportFund #LevellingUp #HS2","Mar 5, 2024 · 10:10 AM UTC",@UKConstructionm
"New research shows that the future arrival of #HS2 in the #WestMidlands is already driving huge investor confidence in the region, with data pointing to an economic uplift of £10Bn over the next ten years. Read more: https://www.ukconstructionmedia.co.uk/news/hs2-drives-10bn-economic-uplift-in-the-west-midlands/","Mar 1, 2024 · 8:59 AM UTC",@UKConstructionm
Construction costs in the UK are predicted to rise by 3 – 3.8% this year  Increases will challenge #construction firms to keep costs under control and projects on track.  The findings are shared in a report published by @Currie&Brown Read more: https://ow.ly/PILg50QJbws,"Feb 29, 2024 · 11:12 AM UTC",@UKConstructionm
#BalfourBeatty VINCI moves first huge #HS2 Delta Junction viaduct https://ow.ly/RkMt50QIH7l #construction #infrastructure,"Feb 28, 2024 · 11:17 AM UTC",@UKConstructionm
"Pick Everard has revealed it will be helping deliver more than 2,500 school spaces across the Bedford region over the next two years Read more: https://www.ukconstructionmedia.co.uk/news/pick-everard-chosen-for-100m-schools-projects/ #construction #education #Bedford #PickEverard","Feb 27, 2024 · 1:30 PM UTC",@UKConstructionm
"In a world first, developers in England are now required to deliver 10% #Biodiversity Net Gain when building new #housing, industrial or commercial #developments. Read more: https://ow.ly/ca2J50QB4OA #BNG #developers","Feb 21, 2024 · 12:45 PM UTC",@UKConstructionm
"Some 20,000 new affordable homes will be built across the country thanks to a £3Bn increase in a government-backed loan fund. https://ow.ly/4CR050QB0lf","Feb 20, 2024 · 10:30 AM UTC",@UKConstructionm
"Big city councils must prioritise #brownfield development, building new homes in right places and protecting the #GreenBelt, says #Housing Secretary Michael Gove. https://ow.ly/14q450QAZZ9","Feb 19, 2024 · 10:15 AM UTC",@UKConstructionm
A damning new report from the Public Accounts Committee (PAC) states that HS2 offers ‘very poor value for money for the taxpayer’ following the cancellation of its latter stages into the North. Read more: https://ow.ly/NBpG50QyRoS,"Feb 16, 2024 · 8:15 AM UTC",@UKConstructionm
"The government’s rollout of next-generation broadband is steaming ahead with around £1.1Bn in contracts now signed to connect 677,000 rural homes and businesses across England. Read more: https://ow.ly/6s6H50QyGEE","Feb 15, 2024 · 10:50 AM UTC",@UKConstructionm
Almost nine in every ten construction workers think mental health support is important when choosing their next jobs according to research by @randstad Read more: https://ow.ly/nPae50QyFce,"Feb 14, 2024 · 9:40 AM UTC",@UKConstructionm
#NHDG is an industry leader in delivering the high-quality #energyefficiency measures at scale to help the UK strive toward its ambitious #netzero targets. Read more: https://ow.ly/RSZS50QyEUO,"Feb 13, 2024 · 9:30 AM UTC",@UKConstructionm
"Some £14.2M in funding has been released, with the first #localauthorities approved for #LEVI capital funding. Read more:  https://ow.ly/sX0I50Qyhsw","Feb 12, 2024 · 10:40 AM UTC",@UKConstructionm
#Construction business optimism is at a two-year high according to the latest #PMI survey. https://ow.ly/V7WY50Qyfwk,"Feb 9, 2024 · 10:40 AM UTC",@UKConstructionm
"#Nuclear power stations could be decommissioned in the future with the help of #SMuRFs, scientists have suggested. Read more: https://ow.ly/ajPB50QwfWX #energy #nuclearenergy #UniversityofGlasgow","Feb 6, 2024 · 11:05 AM UTC",@UKConstructionm
State of the Nation: Institution of Civil Engineers encourages infrastructure professionals to renew focus on sustainability goals. Read more: https://ow.ly/qsnq50QvNMA,"Feb 2, 2024 · 10:25 AM UTC",@UKConstructionm
Find out how #constructionmanagers can hit their goals using #technology Read more:  https://www.linkedin.com/feed/update/urn:li:activity:7158780832483065857,"Feb 1, 2024 · 11:22 AM UTC",@UKConstructionm
"Total #output across the UK #construction industry is set to fall this year, according to the latest forecast from the Building Cost Information Service @BCIS Read more: https://ow.ly/VilB50QtWXi","Jan 30, 2024 · 12:45 PM UTC",@UKConstructionm
.@Winvic has handed over its first project under its Lincolnshire County Council (LCC) #highways framework contract. Read more: https://ow.ly/PO8P50QtVZr,"Jan 29, 2024 · 9:55 AM UTC",@UKConstructionm
"Record-breaking #sustainable #office, #Eden, has reached practical completion, creating a new gem on Salford’s skyline. Read more: https://ow.ly/aW4G50QtvbM","Jan 26, 2024 · 12:45 PM UTC",@UKConstructionm
"An additional £1.3Bn investment in #SizewellC #nuclear plant has been announced, which will lead the expansion of nuclear #energy in the UK, providing stable, cheaper and more secure power in the long-term. Read more: https://ow.ly/o8aK50QtuxT","Jan 25, 2024 · 11:10 AM UTC",@UKConstructionm
"London under-prepared for flooding and extreme heat through climate change, new report warns. Read more: https://ow.ly/C3ZI50Qs4aO @ashden-org","Jan 23, 2024 · 9:45 AM UTC",@UKConstructionm
"#Sustainable housing developer EDAROTH, has signed a development agreement with #Bristol City Council to design and deliver 29 affordable homes. Read more: https://ow.ly/nA2n50QrCEG #UNClimateSmartCities #smartcities","Jan 22, 2024 · 8:50 AM UTC",@UKConstructionm
"Some £5bn worth of contracts will be up for grabs as HS2 stays on track, with more than 30,000 people now employed on the programme. Read more: https://ow.ly/tFSy50QrC3F #HS2 #infrastructure #supplychain","Jan 19, 2024 · 10:25 AM UTC",@UKConstructionm
A new report from @mckinsey and @wef reveals that the construction sector’s carbon dioxide emissions can be reduced by up to 75% Read more: https://ow.ly/AT3550Qpuz6 #circulareconomy #sustainability #construction #carbonemissions,"Jan 18, 2024 · 10:35 AM UTC",@UKConstructionm
The latest ONS reporting on construction output has revealed a fall in activity over Autumn 2023. Read more: https://ow.ly/zWUX50Qqn3Z #housing #ONS #constructionactivity #construction #constructionoutput,"Jan 17, 2024 · 11:25 AM UTC",@UKConstructionm
"ProjectPay provides payment protection, securing funds and guaranteeing prompt payment for contractors across the building supply chain.  Read more: https://ow.ly/wZ1750Qp6NW #supplychain #building #construction @InnovateUK","Jan 17, 2024 · 10:55 AM UTC",@UKConstructionm
"#Engineering industry fails to tackle #smoking: three times more likely to #smoke, according to public health data. Read more: https://ow.ly/scnR50Qp9jk","Jan 16, 2024 · 9:25 AM UTC",@UKConstructionm
